num_variables,num_initialized_vars,num_nonzero_initialized_vars,num_uint8,num_uint256,num_loops,num_payable_functions,num_mappings,num_arrays,gas_cost,optimization_level
103,4,0,1,36,3,0,3,0,0,0
149,11,0,7,0,2,3,3,0,0,0
120,10,0,3,32,6,1,3,0,0,0
524,63,4,6,347,35,1,19,0,0,0
6,1,0,0,0,1,0,0,0,0,0
74,0,0,1,1,5,0,3,0,0,0
13,1,0,1,1,1,0,0,0,0,0
2,0,0,0,0,0,1,0,0,0,0
4,0,0,0,0,0,2,0,0,0,0
33,1,0,1,11,4,0,3,0,0,0
76,9,0,0,43,2,0,2,0,0,0
116,1,0,0,47,45,1,3,0,0,0
40,5,0,0,25,1,0,0,0,0,0
10,0,0,1,5,1,0,3,0,0,0
7,0,0,0,0,0,0,2,0,0,0
61,0,0,1,19,5,0,3,0,0,0
0,0,0,0,0,0,0,0,0,0,0
61,0,0,1,19,7,0,3,0,0,0
72,1,0,1,4,3,0,4,0,0,0
40,5,0,0,25,1,0,0,0,0,0
38,5,0,0,15,1,0,2,0,0,0
218,15,0,11,10,22,2,5,0,0,0
80,3,0,0,34,4,0,3,0,0,0
41,8,0,0,16,3,1,0,0,0,0
113,5,0,1,43,3,0,3,0,0,0
42,2,0,0,2,10,0,2,0,0,0
61,0,0,1,19,7,0,3,0,0,0
458,43,5,69,33,15,0,4,0,0,0
55,3,2,1,22,0,0,4,0,0,1
63,0,0,2,20,7,0,3,0,0,0
76,6,0,1,17,3,0,3,0,0,0
154,12,0,0,61,16,0,4,0,0,0
45,3,0,0,27,1,0,3,0,0,0
127,5,0,1,50,7,0,4,0,0,0
40,5,0,0,25,1,0,0,0,0,0
102,6,0,0,36,4,1,3,0,0,0
60,1,0,1,25,1,1,3,0,0,0
101,6,0,0,39,3,0,3,0,0,0
64,1,0,1,22,2,0,3,0,0,0
0,0,0,0,0,0,0,0,0,0,0
116,10,0,0,44,2,1,3,0,0,0
61,0,0,1,19,5,0,3,0,0,0
41,1,0,1,13,2,1,2,0,0,0
133,11,0,1,66,12,1,5,0,0,0
118,14,0,1,78,1,1,3,0,0,0
23,0,0,0,8,0,0,4,0,0,0
64,1,0,1,22,8,0,3,0,0,0
384,37,2,71,34,16,3,8,0,0,0
88,4,0,1,35,3,0,3,0,0,0
15,2,0,5,1,2,0,1,0,0,0
108,5,0,0,36,0,0,4,0,0,0
58,0,0,1,20,6,0,1,0,0,0
159,10,0,1,72,4,1,3,0,0,0
1,0,0,0,0,0,0,0,0,0,0
77,17,0,0,15,3,1,1,0,0,0
92,5,0,1,37,3,0,3,0,0,0
19,1,0,0,8,0,0,0,0,0,0
107,2,0,1,38,3,0,3,0,0,0
78,3,0,0,0,3,0,4,0,0,0
182,11,1,2,11,35,7,4,0,0,0
56,0,0,2,20,3,0,3,0,0,0
69,2,0,1,21,9,1,4,0,0,0
33,10,1,0,17,5,1,0,0,0,0
28,4,0,0,0,2,1,2,0,0,0
4,0,0,0,0,0,0,0,0,0,0
75,0,0,1,1,6,0,3,0,0,0
10,0,0,1,5,1,0,3,0,0,0
328,0,0,4,66,24,0,14,0,0,0
81,2,0,2,22,7,0,3,0,0,0
390,26,0,0,4,46,5,2,0,0,0
29,4,0,1,20,2,1,1,0,0,0
118,11,0,0,61,4,1,5,0,0,0
40,5,0,0,25,1,0,0,0,0,0
418,43,2,22,213,38,5,5,0,0,0
60,2,0,1,8,6,0,2,0,0,0
168,15,0,0,38,6,3,4,0,0,0
150,9,0,5,85,6,0,4,0,0,0
5,0,0,0,0,0,0,1,0,0,0
146,50,0,2,91,12,0,6,0,0,0
146,5,0,0,47,1,0,3,0,0,0
128,7,0,0,34,10,0,5,0,0,0
121,2,0,1,49,5,0,3,0,0,0
115,10,0,0,0,13,0,6,0,0,0
40,5,0,0,25,1,0,0,0,0,0
55,3,0,2,31,5,0,4,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
43,1,0,1,14,3,0,3,0,0,0
19,1,0,0,7,0,0,0,0,0,0
40,5,0,0,25,1,0,0,0,0,0
88,2,0,0,39,1,1,5,0,0,0
0,0,0,0,0,0,0,0,0,0,0
99,7,0,0,33,3,1,3,0,0,0
40,5,0,0,25,1,0,0,0,0,0
115,2,0,1,41,4,0,4,0,0,0
55,11,0,1,22,0,0,3,0,0,0
16,1,0,0,1,1,0,0,0,0,0
40,5,0,0,25,1,0,0,0,0,0
48,1,0,1,14,6,0,3,0,0,0
69,2,0,1,21,9,1,4,0,0,0
9,2,0,0,0,1,0,0,0,0,0
5,1,0,0,0,0,0,1,0,0,0
61,0,0,1,19,7,0,3,0,0,0
48,1,0,1,14,6,0,3,0,0,0
76,0,0,1,1,6,0,3,0,0,0
245,50,11,30,1,24,7,3,0,0,0
104,4,0,1,41,5,0,3,0,0,0
150,50,0,2,91,9,0,7,0,0,0
48,1,0,1,14,6,0,3,0,0,0
74,0,0,1,1,5,0,3,0,0,0
118,14,0,0,45,2,1,3,0,0,0
161,21,2,3,78,9,3,4,0,0,0
74,2,0,6,22,6,0,5,0,0,0
132,16,0,0,37,7,0,4,0,0,0
74,0,0,1,1,5,0,3,0,0,0
63,3,0,0,32,1,0,3,0,0,0
5,0,0,0,0,0,0,0,0,0,0
142,8,0,0,16,5,0,4,0,0,0
51,1,0,3,15,7,1,4,0,0,0
401,70,1,0,308,50,6,12,0,0,0
134,9,1,0,76,2,3,3,0,0,1
7,0,0,0,0,0,0,1,0,0,0
48,1,0,1,14,6,0,3,0,0,0
97,6,0,1,34,2,1,4,0,0,0
46,1,0,1,12,4,0,3,0,0,0
40,5,0,0,25,1,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
106,6,0,0,6,5,0,5,0,0,0
64,1,0,1,22,8,0,3,0,0,0
381,20,0,10,62,49,3,6,0,0,0
87,2,0,1,3,5,0,5,0,0,0
40,5,0,0,25,1,0,0,0,0,0
119,5,0,1,41,3,0,3,0,0,0
40,5,0,0,25,1,0,0,0,0,0
38,1,0,2,14,8,0,3,0,0,0
74,0,0,1,1,5,0,3,0,0,0
189,9,0,1,66,13,1,4,0,0,0
92,10,0,1,43,3,1,1,0,0,0
64,1,0,1,22,2,0,3,0,0,0
53,1,0,3,20,7,1,4,0,0,0
129,7,0,0,38,4,2,3,0,0,0
208,11,0,2,46,12,0,6,0,0,0
40,5,0,0,25,1,0,0,0,0,0
60,0,0,1,19,2,0,3,0,0,0
126,7,0,0,0,3,0,8,0,0,0
173,7,0,2,11,27,7,4,0,0,0
76,0,0,1,1,6,0,3,0,0,0
102,6,1,0,36,3,0,3,0,0,1
127,16,0,0,44,5,1,1,0,0,0
10,0,0,1,5,1,0,3,0,0,0
74,0,0,1,1,1,0,3,0,0,0
151,10,0,3,44,5,0,3,0,0,0
1,0,0,0,0,0,0,0,0,0,0
61,6,6,0,28,0,0,0,0,0,1
74,0,0,1,1,5,0,3,0,0,0
40,7,2,0,0,21,0,0,0,0,0
48,1,0,1,14,6,0,3,0,0,0
72,6,0,1,37,6,0,6,0,0,0
117,5,0,3,45,4,0,3,0,0,0
93,9,0,1,38,3,1,3,0,0,0
468,28,0,1,163,20,4,7,0,0,0
287,80,5,12,18,47,8,3,0,0,0
20,4,1,0,0,8,2,0,0,0,0
24,1,0,0,11,0,0,3,0,0,0
98,4,0,0,41,1,0,4,0,0,0
48,1,0,0,19,1,0,4,0,0,0
40,5,0,0,25,1,0,0,0,0,0
72,3,0,0,35,4,1,2,0,0,0
102,21,0,0,58,10,2,3,0,0,0
40,5,0,0,25,1,0,0,0,0,0
40,5,0,0,25,1,0,0,0,0,0
177,14,0,0,0,2,0,5,0,0,0
32,3,1,0,0,4,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
89,3,0,0,37,3,0,3,0,0,0
0,0,0,0,0,0,0,0,0,0,0
47,3,0,1,19,0,0,3,0,0,0
96,12,0,0,0,3,0,1,0,0,0
45,3,0,0,27,1,0,3,0,0,0
1,0,0,0,0,0,0,0,0,0,0
131,2,0,1,42,4,0,3,0,0,0
188,38,1,7,21,15,0,5,0,0,0
108,5,0,1,39,6,0,4,0,0,0
81,6,0,0,32,2,0,3,0,0,0
16,0,0,0,14,2,0,1,0,0,0
53,0,0,1,20,0,0,3,0,0,0
67,2,0,1,19,9,1,4,0,0,0
118,3,0,1,45,10,0,5,0,0,0
40,5,0,0,25,1,0,0,0,0,0
69,3,0,0,39,1,0,3,0,0,0
2,0,0,0,0,0,0,0,0,0,0
71,10,0,0,41,6,1,2,0,0,0
128,4,0,1,42,3,0,3,0,0,0
85,2,0,1,4,3,1,3,0,0,0
145,10,4,1,52,9,0,3,0,0,0
40,5,0,0,25,1,0,0,0,0,0
110,12,1,1,49,1,2,3,0,0,1
0,0,0,0,0,0,0,0,0,0,0
108,5,0,0,36,5,0,4,0,0,0
124,15,0,1,51,6,1,4,0,0,0
28,2,0,0,9,1,0,1,0,0,0
86,3,0,2,10,2,0,3,0,0,0
142,17,0,1,11,5,2,4,0,0,0
154,10,0,0,10,3,0,6,0,0,0
49,7,0,1,10,3,2,5,0,0,0
75,1,0,0,30,9,2,1,0,0,0
103,3,0,0,6,1,0,3,0,0,0
100,10,0,0,0,11,0,4,0,0,0
80,3,0,0,34,4,0,3,0,0,0
64,0,0,2,21,7,0,3,0,0,0
89,15,0,5,50,5,2,1,0,0,0
118,2,0,1,43,3,0,3,0,0,0
10,0,0,0,0,0,0,1,0,0,0
2,2,0,0,0,1,0,0,0,0,0
70,3,0,0,1,5,1,3,0,0,0
5,0,0,0,0,0,0,1,0,0,0
71,2,0,2,21,9,1,4,0,0,0
134,16,0,0,39,7,0,4,0,0,0
334,58,3,36,13,43,9,3,0,0,0
149,8,0,0,10,3,0,5,0,0,0
40,5,0,0,25,1,0,0,0,0,0
40,5,0,0,25,1,0,0,0,0,0
43,1,1,1,17,0,1,3,0,0,1
0,0,0,0,0,0,0,0,0,0,0
10,0,0,1,5,0,0,3,0,0,0
128,2,0,1,47,5,0,3,0,0,0
11,0,0,0,5,0,0,0,0,0,0
74,0,0,1,1,5,0,3,0,0,0
61,0,0,1,19,5,0,3,0,0,0
45,3,0,0,27,1,0,3,0,0,0
168,15,0,0,38,6,3,4,0,0,0
61,0,0,1,19,7,0,3,0,0,0
38,3,0,0,8,0,0,0,0,0,0
132,16,0,0,37,7,0,4,0,0,0
106,0,0,1,14,10,1,3,0,0,0
104,4,0,0,36,3,0,3,0,0,0
288,59,5,11,1,29,8,6,0,0,0
115,2,0,1,41,4,0,4,0,0,0
82,18,0,0,51,4,0,3,0,0,0
46,4,0,0,8,0,0,1,0,0,0
116,5,0,1,10,11,0,4,0,0,0
82,4,0,0,33,1,0,3,0,0,0
150,15,0,0,79,10,0,1,0,0,0
131,15,0,1,58,6,1,4,0,0,0
261,12,0,2,13,33,7,8,0,0,0
49,1,0,1,15,6,0,3,0,0,0
40,5,0,0,25,1,0,0,0,0,0
48,1,0,1,14,6,0,3,0,0,0
101,7,0,5,40,3,0,3,0,0,0
160,18,0,5,75,26,0,2,0,0,0
153,6,0,0,48,5,0,3,0,0,0
41,3,0,0,17,4,0,0,0,0,0
61,0,0,1,19,7,0,3,0,0,0
61,0,0,1,19,7,0,3,0,0,0
237,18,0,2,9,29,8,8,0,0,0
3,0,0,0,0,0,0,0,0,0,0
322,32,1,27,119,36,2,9,0,0,0
91,4,0,1,36,3,0,3,0,0,0
40,5,0,0,25,1,0,0,0,0,0
110,3,0,1,39,7,0,3,0,0,0
70,2,0,1,21,9,1,4,0,0,0
55,1,0,1,22,0,0,3,0,0,0
77,9,0,0,43,3,0,2,0,0,0
66,2,0,1,18,7,1,4,0,0,0
40,5,0,0,25,1,0,0,0,0,0
287,59,5,11,1,29,8,6,0,0,0
74,0,0,1,1,5,0,3,0,0,0
61,0,0,1,19,7,0,3,0,0,0
74,0,0,1,1,5,0,3,0,0,0
77,4,0,0,36,4,0,3,0,0,0
135,11,0,0,60,10,1,3,0,0,0
418,74,1,0,325,49,5,12,0,0,0
86,4,0,1,23,0,1,3,0,0,0
40,5,0,0,25,1,0,0,0,0,0
191,14,0,1,87,16,2,5,0,0,0
155,16,0,0,89,8,0,1,0,0,0
53,0,0,1,20,0,0,3,0,0,0
61,0,0,1,19,7,0,3,0,0,0
28,6,2,0,10,7,2,1,0,0,0
45,3,0,0,27,1,0,3,0,0,0
71,6,0,0,51,1,1,3,0,0,0
0,0,0,0,0,0,0,0,0,0,0
40,5,0,0,25,1,0,0,0,0,0
95,3,0,1,1,5,0,3,0,0,0
87,9,0,0,0,11,0,4,0,0,0
175,7,0,7,42,1,3,4,0,0,0
61,0,0,1,19,7,0,3,0,0,0
41,1,0,0,0,1,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
115,6,0,0,65,2,2,6,0,0,0
190,29,1,12,114,42,2,1,0,0,0
189,14,0,0,0,17,0,4,0,0,0
40,5,0,0,25,1,0,0,0,0,0
27,1,0,1,10,0,1,2,0,0,0
172,4,0,1,6,14,2,5,0,0,0
74,0,0,1,1,5,0,3,0,0,0
241,21,0,0,76,9,0,7,0,0,0
61,0,0,1,19,7,0,3,0,0,0
14,1,0,0,4,1,0,0,0,0,0
190,30,0,0,91,6,5,5,0,0,0
61,0,0,1,19,7,0,3,0,0,0
0,0,0,0,0,0,0,0,0,0,0
134,2,0,1,42,4,0,3,0,0,0
174,13,0,0,33,18,0,9,0,0,0
116,5,0,0,39,4,0,3,0,0,0
21,3,0,0,10,1,1,1,0,0,0
15,3,0,0,0,0,0,0,0,0,0
320,36,4,31,43,9,3,7,0,0,0
76,0,0,1,1,6,0,3,0,0,0
23,0,0,1,7,0,0,1,0,0,0
52,1,0,1,15,6,0,3,0,0,0
58,3,1,1,22,3,0,4,0,0,1
61,0,0,1,19,5,0,3,0,0,0
61,0,0,1,19,2,0,3,0,0,0
52,8,1,3,0,9,3,5,0,0,0
74,0,0,1,1,7,0,3,0,0,0
135,11,0,1,53,8,1,3,0,0,0
253,60,5,11,1,40,11,3,0,0,0
337,34,0,0,109,15,0,7,0,0,0
43,2,0,1,11,4,0,3,0,0,0
25,3,0,0,0,3,0,1,0,0,0
88,1,0,4,13,0,0,1,0,0,0
139,34,5,0,79,14,0,10,0,0,0
66,2,0,1,18,7,1,4,0,0,0
23,1,0,0,0,0,0,7,0,0,0
48,1,0,1,14,6,0,3,0,0,0
15,3,0,0,0,0,0,0,0,0,0
151,7,0,0,38,4,2,5,0,0,0
323,71,6,12,16,33,8,5,0,0,0
0,0,0,0,0,0,0,0,0,0,0
38,1,0,1,14,0,0,3,0,0,0
98,3,0,1,10,5,0,3,0,0,0
74,0,0,1,1,5,0,3,0,0,0
87,5,0,1,37,1,0,3,0,0,0
389,11,0,112,7,6,3,1,0,0,0
86,9,0,1,36,2,0,3,0,0,0
0,0,0,0,0,0,0,0,0,0,0
61,0,0,1,19,7,0,3,0,0,0
73,0,0,1,22,0,0,4,0,0,0
39,0,0,1,14,6,0,3,0,0,0
217,23,0,18,37,16,1,13,0,0,0
74,0,0,1,1,5,0,3,0,0,0
218,15,0,11,10,22,2,5,0,0,0
169,17,0,1,71,13,1,5,0,0,0
48,1,0,1,14,6,0,3,0,0,0
79,5,0,1,40,3,1,3,0,0,0
106,14,2,0,101,2,0,0,0,0,1
91,10,0,1,42,6,1,4,0,0,0
40,5,0,0,25,1,0,0,0,0,0
85,4,0,3,32,1,0,3,0,0,0
24,0,0,1,8,0,0,3,0,0,0
40,5,0,0,25,1,0,0,0,0,0
122,0,0,0,1,6,0,3,0,0,0
85,4,0,3,32,1,0,3,0,0,0
116,5,0,0,45,2,0,3,0,0,0
69,2,0,1,21,9,1,4,0,0,0
64,1,0,1,22,8,0,3,0,0,0
24,0,0,1,8,0,0,3,0,0,0
160,3,0,2,45,6,0,3,0,0,0
132,16,0,0,37,8,0,4,0,0,0
174,10,0,1,48,5,0,3,0,0,0
112,14,0,1,38,4,0,3,0,0,0
0,0,0,0,0,0,0,0,0,0,0
32,3,0,0,8,5,0,1,0,0,0
11,0,0,0,0,0,0,2,0,0,0
108,5,0,1,39,6,0,4,0,0,0
136,1,0,0,17,1,0,4,0,0,0
203,19,0,3,41,8,1,5,0,0,0
409,12,0,1,32,37,1,1,0,0,0
15,3,0,0,0,0,0,0,0,0,0
226,15,0,5,81,19,3,8,0,0,0
201,21,2,1,39,5,1,4,0,0,0
40,5,0,0,25,1,0,0,0,0,0
146,10,0,3,38,9,0,5,0,0,0
169,8,0,0,18,7,0,6,0,0,0
99,3,0,0,41,3,0,3,0,0,0
5,2,0,0,0,0,0,0,0,0,0
268,14,0,2,13,33,7,8,0,0,0
40,1,0,1,14,0,0,3,0,0,0
112,7,1,1,41,4,1,3,0,0,0
64,1,0,1,22,6,0,3,0,0,0
50,0,0,1,18,0,0,3,0,0,0
74,0,0,1,1,5,0,3,0,0,0
71,4,0,2,28,6,1,4,0,0,0
159,13,0,1,17,3,4,3,0,0,0
88,14,3,0,61,3,1,4,0,0,1
271,32,0,6,41,15,0,4,0,0,0
81,11,0,0,55,4,0,1,0,0,0
72,4,0,0,36,1,0,3,0,0,0
204,8,0,6,16,1,1,10,0,0,0
274,15,0,5,106,26,1,7,0,0,0
120,2,0,1,38,4,0,3,0,0,0
74,0,0,1,1,5,0,3,0,0,0
50,7,4,0,0,12,0,7,0,0,0
19,0,0,0,9,0,0,0,0,0,0
45,3,0,0,27,1,0,3,0,0,0
51,2,0,0,2,2,0,1,0,0,0
124,3,0,2,42,3,1,4,0,0,0
16,0,0,0,0,1,0,1,0,0,0
40,5,0,0,25,1,0,0,0,0,0
61,0,0,1,19,7,0,3,0,0,0
61,6,6,0,28,0,0,0,0,0,1
61,0,0,1,19,7,0,3,0,0,0
29,1,0,0,3,1,0,0,0,0,0
50,0,0,0,0,2,0,0,0,0,0
125,14,0,1,56,12,4,5,0,0,0
40,5,0,0,25,1,0,0,0,0,0
74,0,0,1,1,5,0,3,0,0,0
15,3,0,0,0,0,0,0,0,0,0
172,7,0,2,11,27,8,4,0,0,0
186,10,0,0,18,7,0,6,0,0,0
120,5,0,1,40,3,0,3,0,0,0
244,36,3,0,1,31,4,4,0,0,0
61,0,0,1,19,7,0,3,0,0,0
168,15,1,4,75,8,0,5,0,0,0
10,0,0,1,5,1,0,3,0,0,0
107,4,0,0,36,5,0,3,0,0,0
64,4,0,1,0,1,1,4,0,0,0
136,6,0,0,56,8,1,3,0,0,0
167,11,1,2,3,34,7,4,0,0,0
55,3,0,2,14,7,0,3,0,0,0
40,5,0,0,25,1,0,0,0,0,0
71,3,0,1,26,10,0,3,0,0,0
40,5,0,0,25,1,0,0,0,0,0
171,14,1,9,83,9,5,5,0,0,0
15,3,0,0,0,0,0,0,0,0,0
3,0,0,0,0,0,1,0,0,0,0
96,3,0,1,22,3,0,3,0,0,0
40,5,0,0,25,1,0,0,0,0,0
172,7,0,2,11,27,8,4,0,0,0
46,1,0,1,12,6,0,3,0,0,0
74,4,0,3,2,2,1,1,0,0,0
354,64,2,19,7,55,0,12,0,0,0
262,12,0,1,81,6,1,4,0,0,0
31,1,0,1,11,0,0,3,0,0,0
20,1,0,0,1,4,0,1,0,0,0
198,9,0,1,51,3,0,7,0,0,0
161,6,0,27,15,4,2,1,0,0,0
107,2,0,1,36,4,0,4,0,0,0
49,10,5,1,30,0,0,3,0,0,1
93,2,0,1,36,4,0,3,0,0,0
11,0,0,0,3,0,0,0,0,0,0
130,4,0,1,37,3,0,3,0,0,0
40,5,0,0,25,1,0,0,0,0,0
40,5,0,0,25,1,0,0,0,0,0
210,7,0,4,21,27,2,3,0,0,0
61,0,0,1,19,7,0,3,0,0,0
52,1,0,1,17,3,1,4,0,0,0
32,3,1,0,0,4,0,0,0,0,0
78,9,0,0,42,4,2,1,0,0,0
232,30,0,3,36,11,0,3,0,0,0
56,7,0,0,38,1,0,4,0,0,0
120,10,0,4,44,3,1,3,0,0,0
32,0,0,0,0,0,0,3,0,0,0
88,5,0,1,39,12,1,4,0,0,0
83,4,0,1,27,14,3,4,0,0,0
83,0,0,1,21,1,0,3,0,0,0
108,5,0,1,39,6,0,4,0,0,0
315,22,0,11,16,24,2,9,0,0,0
31,1,0,1,11,0,0,3,0,0,0
10,0,0,1,5,1,0,3,0,0,0
284,51,4,7,0,71,6,11,0,0,0
66,4,1,0,26,5,0,3,0,0,0
123,23,1,0,65,10,0,2,0,0,0
34,1,0,1,14,0,0,3,0,0,0
40,5,0,0,25,1,0,0,0,0,0
164,6,0,0,76,7,0,4,0,0,0
61,0,0,1,19,7,0,3,0,0,0
40,5,0,0,25,1,0,0,0,0,0
71,5,0,0,37,0,1,3,0,0,0
3,2,0,0,0,0,0,0,0,0,0
70,3,0,1,22,9,0,3,0,0,0
203,11,0,0,53,12,0,8,0,0,0
0,0,0,0,0,0,0,0,0,0,0
45,3,0,0,27,1,0,3,0,0,0
91,4,0,1,36,3,0,3,0,0,0
177,29,1,0,19,13,1,11,0,0,0
157,10,0,1,70,4,1,3,0,0,0
40,5,0,0,25,1,0,0,0,0,0
47,7,0,0,0,3,0,0,0,0,0
56,0,0,2,20,1,0,3,0,0,0
40,5,0,0,25,1,0,0,0,0,0
107,9,0,1,39,26,1,2,0,0,0
35,0,0,1,13,2,0,3,0,0,0
108,2,0,1,41,4,0,4,0,0,0
289,4,0,1,84,30,0,4,0,0,0
40,5,0,0,25,1,0,0,0,0,0
173,18,0,0,15,14,2,4,0,0,0
15,3,0,0,0,0,0,0,0,0,0
87,3,0,0,6,3,0,3,0,0,0
21,0,0,1,7,0,0,3,0,0,0
76,4,0,2,0,1,0,3,0,0,0
75,7,0,0,44,4,1,0,0,0,0
180,5,0,4,11,20,2,3,0,0,0
216,0,0,4,8,14,1,1,0,0,0
32,3,1,0,0,4,0,0,0,0,0
48,2,0,1,5,0,1,3,0,0,0
66,6,1,0,40,9,1,0,0,0,0
77,0,0,1,1,5,0,3,0,0,0
5,0,0,0,0,0,1,1,0,0,0
27,2,0,0,2,0,0,1,0,0,0
107,9,0,1,39,26,1,2,0,0,0
86,9,0,0,0,11,0,4,0,0,0
18,2,0,0,0,2,0,0,0,0,0
87,9,0,0,0,11,0,4,0,0,0
58,3,0,1,12,0,0,3,0,0,0
74,0,0,1,1,5,0,3,0,0,0
6,1,0,0,0,0,1,1,0,0,0
105,7,0,1,52,5,0,4,0,0,0
13,4,0,0,9,3,0,1,0,0,0
32,7,3,0,21,0,1,2,0,0,1
94,2,0,1,11,4,1,3,0,0,0
93,4,0,1,38,3,0,3,0,0,0
90,5,0,1,37,3,0,3,0,0,0
6,1,0,4,0,0,0,0,0,0,0
30,3,0,0,12,2,0,2,0,0,0
216,0,0,4,8,13,1,1,0,0,0
28,0,0,1,11,0,0,3,0,0,0
186,10,0,0,18,7,0,6,0,0,0
80,3,0,0,12,4,1,3,0,0,0
220,24,0,35,100,47,2,7,0,0,0
40,5,0,0,25,1,0,0,0,0,0
107,2,0,1,36,4,0,4,0,0,0
40,5,0,0,25,1,0,0,0,0,0
40,5,0,0,25,1,0,0,0,0,0
173,12,0,5,59,20,1,3,0,0,0
187,11,1,26,55,14,0,3,0,0,0
97,8,0,0,49,2,2,3,0,0,0
0,0,0,0,0,0,0,0,0,0,0
22,5,0,0,2,1,0,1,0,0,0
69,3,0,1,40,1,0,5,0,0,0
15,1,0,0,4,1,0,0,0,0,0
291,32,0,2,75,28,5,6,0,0,0
89,4,0,1,36,3,0,3,0,0,0
70,3,0,0,35,2,0,3,0,0,0
48,1,0,1,14,6,0,3,0,0,0
61,0,0,1,19,2,0,3,0,0,0
69,1,0,1,32,1,0,3,0,0,0
0,0,0,0,0,0,0,0,0,0,0
74,0,0,1,1,5,0,3,0,0,0
51,2,0,0,11,2,0,0,0,0,0
91,6,0,0,48,6,0,2,0,0,0
79,4,0,1,34,5,0,4,0,0,0
55,2,0,1,20,0,0,3,0,0,0
3,0,0,0,0,0,0,1,0,0,0
94,4,0,0,39,1,0,4,0,0,0
40,5,0,0,25,1,0,0,0,0,0
54,0,0,3,20,1,0,3,0,0,0
61,0,0,1,19,7,0,3,0,0,0
29,1,1,1,9,1,0,3,0,0,1
10,0,0,1,5,1,0,3,0,0,0
48,1,0,1,11,5,0,3,0,0,0
389,68,5,12,86,56,11,9,0,0,0
74,0,0,1,1,5,0,3,0,0,0
0,0,0,0,0,0,0,0,0,0,0
29,6,0,0,14,2,0,0,0,0,0
74,0,0,1,1,5,0,3,0,0,0
40,5,0,0,25,1,0,0,0,0,0
101,6,0,0,39,3,0,3,0,0,0
90,16,0,9,18,14,1,2,0,0,0
23,4,0,0,1,0,0,1,0,0,0
40,5,0,0,25,1,0,0,0,0,0
142,6,0,2,55,4,0,4,0,0,0
87,9,0,0,0,11,0,4,0,0,0
0,0,0,0,0,0,0,0,0,0,0
40,5,0,0,25,1,0,0,0,0,0
32,10,8,0,1,0,0,0,0,0,1
91,2,0,1,36,3,0,3,0,0,0
0,0,0,0,0,0,0,0,0,0,0
176,11,0,0,34,8,1,9,0,0,0
37,3,0,0,1,2,2,1,0,0,0
61,0,0,1,19,7,0,3,0,0,0
358,32,0,12,20,32,2,10,0,0,0
120,2,0,1,43,4,0,3,0,0,0
69,4,1,1,15,6,0,4,0,0,0
55,1,1,1,18,5,0,3,0,0,0
45,3,0,0,27,1,0,3,0,0,0
64,1,0,1,22,8,0,3,0,0,0
130,15,0,2,55,9,3,5,0,0,0
68,7,0,0,44,1,0,4,0,0,0
132,4,0,0,41,4,0,3,0,0,0
40,5,0,0,25,1,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
34,0,0,1,12,5,0,3,0,0,0
29,0,0,0,0,0,0,2,0,0,0
43,0,0,1,15,5,0,3,0,0,0
127,2,0,2,40,3,0,3,0,0,0
93,4,0,1,38,3,0,3,0,0,0
148,9,0,0,85,4,0,6,0,0,0
173,16,0,3,45,5,0,4,0,0,0
40,5,0,0,25,1,0,0,0,0,0
31,1,0,1,11,0,0,3,0,0,0
186,10,0,0,18,7,0,6,0,0,0
62,1,0,4,26,2,0,7,0,0,0
368,60,0,11,133,16,4,7,0,0,0
935,54,0,8,16,95,3,25,0,0,0
90,2,0,0,34,3,0,3,0,0,0
86,16,1,1,51,12,0,3,0,0,0
48,1,0,1,14,6,0,3,0,0,0
196,4,0,3,17,21,0,13,0,0,0
233,31,0,3,36,11,0,3,0,0,0
77,0,0,3,1,5,0,3,0,0,0
77,4,0,2,34,1,0,3,0,0,0
74,0,0,1,1,5,0,3,0,0,0
175,13,0,1,70,12,1,3,0,0,0
74,0,0,1,1,5,0,3,0,0,0
242,25,0,3,41,10,0,5,0,0,0
207,19,1,1,45,14,0,5,0,0,0
74,0,0,1,1,5,0,3,0,0,0
26,0,0,1,9,0,0,3,0,0,0
70,1,0,1,20,9,1,4,0,0,0
207,22,2,4,38,10,0,3,0,0,0
186,10,0,0,18,7,0,6,0,0,0
123,11,0,1,47,4,0,6,0,0,0
94,13,1,9,50,7,1,10,0,0,0
96,9,0,0,0,11,0,4,0,0,0
91,8,0,0,9,15,4,1,0,0,0
63,12,0,7,0,0,0,7,0,0,0
356,11,0,0,116,15,0,5,0,0,0
164,25,0,0,49,11,0,4,0,0,0
95,3,0,1,37,3,0,3,0,0,0
49,7,0,0,26,0,0,3,0,0,0
53,2,1,1,16,1,1,4,0,0,1
197,1,0,0,85,50,1,3,0,0,0
12,1,0,0,0,1,0,0,0,0,0
114,2,0,1,21,11,1,4,0,0,0
55,0,0,1,1,0,0,3,0,0,0
67,0,0,0,0,1,0,3,0,0,0
10,0,0,0,0,0,0,1,0,0,0
150,12,1,1,15,13,0,10,0,0,0
0,0,0,0,0,0,0,0,0,0,0
358,32,0,12,20,32,2,10,0,0,0
